Groups:
adc_debug_status_o =, adc_debug_status_o[11], adc_debug_status_o[10], adc_debug_status_o[9], adc_debug_status_o[8], adc_debug_status_o[7], adc_debug_status_o[6], adc_debug_status_o[5], adc_debug_status_o[4], adc_debug_status_o[3], adc_debug_status_o[2], adc_debug_status_o[1], adc_debug_status_o[0],  binary
adc_debug_sample_o =, adc_debug_sample_o[11], adc_debug_sample_o[10], adc_debug_sample_o[9], adc_debug_sample_o[8], adc_debug_sample_o[7], adc_debug_sample_o[6], adc_debug_sample_o[5], adc_debug_sample_o[4], adc_debug_sample_o[3], adc_debug_sample_o[2], adc_debug_sample_o[1], adc_debug_sample_o[0],  binary

Data:
time unit: s, adc_debug_status_o, adc_debug_status_o[11], adc_debug_status_o[10], adc_debug_status_o[9], adc_debug_status_o[8], adc_debug_status_o[7], adc_debug_status_o[6], adc_debug_status_o[5], adc_debug_status_o[4], adc_debug_status_o[3], adc_debug_status_o[2], adc_debug_status_o[1], adc_debug_status_o[0], adc_debug_sample_o, adc_debug_sample_o[11], adc_debug_sample_o[10], adc_debug_sample_o[9], adc_debug_sample_o[8], adc_debug_sample_o[7], adc_debug_sample_o[6], adc_debug_sample_o[5], adc_debug_sample_o[4], adc_debug_sample_o[3], adc_debug_sample_o[2], adc_debug_sample_o[1], adc_debug_sample_o[0], 
0, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, 
1051, 000100111111, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1052, 000101000011, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1053, 000101001010, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1054, 000101001111, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1055, 000101010110, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1056, 000101011011, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1057, 000101011111, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1058, 000101100110, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1059, 000101101011, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1060, 000101101110, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1061, 000101110010, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1062, 000101110111, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1063, 000101111011, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1064, 000101111110, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1065, 000101111110, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1066, 000110000011, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1067, 000110000111, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1068, 000110000111, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1069, 000110001011, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1070, 000110001111, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1071, 000110001111, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1072, 000110010010, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1073, 000110001111, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1074, 000110001111, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1075, 000110010011, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1076, 000110010011, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1077, 000110010011, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1078, 000110010010, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1079, 000110010010, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1080, 000110001111, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1081, 000110010010, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1082, 000110001111, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1083, 000110001010, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1084, 000110001011, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1085, 000110001010, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1086, 000110000110, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1087, 000110000111, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1088, 000110000011, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1089, 000110000010, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1090, 000101111010, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1091, 000101110111, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1092, 000101110111, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1093, 000101101011, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1094, 000101101010, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1095, 000101100110, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1096, 000101100011, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1097, 000101011011, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1098, 000101010111, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1099, 000101010010, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1100, 000101001011, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1101, 000101000110, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1102, 000101000010, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1103, 000100111010, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1104, 000100110111, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1105, 000100101110, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1106, 000100100110, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1107, 000100011011, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1108, 000100010110, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1109, 000100001111, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1110, 000100000111, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1111, 000011111110, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1112, 000011110111, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1113, 000011101110, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1114, 000011100110, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1115, 000011011011, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1116, 000011010111, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1117, 000011001110, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1118, 000011000011, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1119, 000010111010, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1120, 000010101111, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1121, 000010100110, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1122, 000010011111, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1123, 000010010010, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1124, 000010000110, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1125, 000010000011, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1126, 000001110111, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1127, 000001101010, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1128, 000001100010, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1129, 000001010110, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1130, 000001001110, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1131, 000001000010, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1132, 000000110111, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1133, 000000101011, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1134, 000000011111, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1135, 000000010111, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1136, 000000001111, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1137, 000000000010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1138, 111111111010, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1139, 111111101110, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1140, 111111100011, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1141, 111111011010, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1142, 111111000111, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1143, 111111000010, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1144, 111110110110, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1145, 111110101011, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1146, 111110100010, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1147, 111110011011, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1148, 111110001110, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1149, 111110000110, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1150, 111101111010, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1151, 111101110111, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1152, 111101100110, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1153, 111101011110, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1154, 111101010011, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1155, 111101001010, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1156, 111100111011, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1157, 111100110110, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1158, 111100101110, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1159, 111100100010, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1160, 111100010111, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1161, 111100010010, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1162, 111100000111, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1163, 111011111110, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1164, 111011110011, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1165, 111011101110, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1166, 111011100011, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1167, 111011011011, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1168, 111011010011, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1169, 111011001010, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1170, 111011000011, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1171, 111010111110, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1172, 111010110111, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1173, 111010101110, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1174, 111010101011, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1175, 111010011111, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1176, 111010011010, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1177, 111010010110, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1178, 111010001111, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1179, 111010000110, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1180, 111010000011, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1181, 111001111111, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1182, 111001110110, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1183, 111001110010, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1184, 111001101110, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1185, 111001101011, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1186, 111001100110, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1187, 111001100011, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1188, 111001011110, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1189, 111001011011, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1190, 111001010110, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1191, 111001010011, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1192, 111001010010, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1193, 111001010010, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1194, 111001001111, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1195, 111001001010, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1196, 111001001010, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1197, 111001001010, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
1198, 111001000111, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 000000001101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
