frequency_hz,amplitude,amplitude_db
0.000,0.999992370314,-0.000066271
3125.000,0.99999249637,-0.000065176
6250.000,0.999992872661,-0.000061908
9375.000,0.999993493579,-0.000056514
12500.000,0.999994349862,-0.000049077
15625.000,0.999995428715,-0.000039706
18750.000,0.999996713981,-0.000028542
21875.000,0.999998186353,-0.000015753
25000.000,0.999999823631,-0.000001532
28125.000,1.00000160102,0.000013906
31250.000,1.00000349145,0.000030326
34375.000,1.00000546596,0.000047477
37500.000,1.00000749405,0.000065092
40625.000,1.00000954411,0.000082899
43750.000,1.00001158385,0.000100615
46875.000,1.00001358071,0.000117960
50000.000,1.00001550231,0.000134650
53125.000,1.0000173169,0.000150411
56250.000,1.00001899376,0.000164976
59375.000,1.00002050363,0.000178090
62500.000,1.00002181914,0.000189517
65625.000,1.00002291513,0.000199036
68750.000,1.00002376904,0.000206453
71875.000,1.00002436121,0.000211596
75000.000,1.00002467514,0.000214323
78125.000,1.00002469778,0.000214520
81250.000,1.00002441966,0.000212104
84375.000,1.00002383508,0.000207026
87500.000,1.00002294219,0.000199271
90625.000,1.00002174303,0.000188856
93750.000,1.00002024355,0.000175831
96875.000,1.00001845353,0.000160284
100000.000,1.00001638646,0.000142330
103125.000,1.00001405945,0.000122118
106250.000,1.00001149294,0.000099826
109375.000,1.00000871051,0.000075658
112500.000,1.00000573857,0.000049844
115625.000,1.00000260602,0.000022636
118750.000,0.999999343892,-0.000005699
121875.000,0.999995984966,-0.000034874
125000.000,0.999992563329,-0.000064594
128125.000,0.999989113946,-0.000094556
131250.000,0.999985672211,-0.000124450
134375.000,0.999982273479,-0.000153972
137500.000,0.999978952608,-0.000182817
140625.000,0.999975743501,-0.000210692
143750.000,0.99997267866,-0.000237313
146875.000,0.999969788756,-0.000262415
150000.000,0.999967102222,-0.000285751
153125.000,0.999964644877,-0.000307096
156250.000,0.999962439582,-0.000326252
159375.000,0.999960505934,-0.000343048
162500.000,0.999958860006,-0.000357345
165625.000,0.999957514133,-0.000369035
168750.000,0.999956476747,-0.000378046
171875.000,0.999955752271,-0.000384339
175000.000,0.999955341062,-0.000387911
178125.000,0.999955239415,-0.000388794
181250.000,0.999955439624,-0.000387055
184375.000,0.999955930095,-0.000382795
187500.000,0.999956695524,-0.000376146
190625.000,0.999957717123,-0.000367272
193750.000,0.999958972898,-0.000356364
196875.000,0.999960437977,-0.000343638
200000.000,0.999962084983,-0.000329332
203125.000,0.999963884445,-0.000313701
206250.000,0.999965805244,-0.000297017
209375.000,0.999967815085,-0.000279559
212500.000,0.999969880998,-0.000261614
215625.000,0.999971969842,-0.000243470
218750.000,0.999974048832,-0.000225412
221875.000,0.999976086053,-0.000207716
225000.000,0.999978050971,-0.000190649
228125.000,0.999979914939,-0.000174458
231250.000,0.999981651662,-0.000159373
234375.000,0.999983237648,-0.000145597
237500.000,0.999984652615,-0.000133307
240625.000,0.999985879855,-0.000122647
243750.000,0.999986906548,-0.000113729
246875.000,0.999987724021,-0.000106628
250000.000,0.999988327939,-0.000101383
253125.000,0.999988718444,-0.000097991
256250.000,0.999988900209,-0.000096412
259375.000,0.999988882429,-0.000096567
262500.000,0.999988678738,-0.000098336
265625.000,0.999988307047,-0.000101564
268750.000,0.99998778931,-0.000106061
271875.000,0.999987151217,-0.000111604
275000.000,0.999986421817,-0.000117939
278125.000,0.999985633071,-0.000124790
281250.000,0.999984819349,-0.000131858
284375.000,0.999984016862,-0.000138829
287500.000,0.999983263049,-0.000145377
290625.000,0.999982595925,-0.000151171
293750.000,0.999982053388,-0.000155884
296875.000,0.999981672508,-0.000159192
300000.000,0.999981488799,-0.000160788
303125.000,0.999981535489,-0.000160382
306250.000,0.999981842798,-0.000157713
309375.000,0.999982437239,-0.000152550
312500.000,0.999983340941,-0.000144700
315625.000,0.999984571028,-0.000134015
318750.000,0.999986139043,-0.000120396
321875.000,0.999988050447,-0.000103793
325000.000,0.999990304183,-0.000084217
328125.000,0.999992892347,-0.000061737
331250.000,0.999995799934,-0.000036481
334375.000,0.999999004711,-0.000008645
337500.000,1.00000247719,0.000021517
340625.000,1.00000618072,0.000053685
343750.000,1.00001007171,0.000087481
346875.000,1.00001409999,0.000122470
350000.000,1.00001820927,0.000158162
353125.000,1.00002233773,0.000194021
356250.000,1.0000264188,0.000229468
359375.000,1.00003038195,0.000263890
362500.000,1.00003415368,0.000296650
365625.000,1.00003765859,0.000327092
368750.000,1.0000408205,0.000354555
371875.000,1.00004356375,0.000378382
375000.000,1.00004581443,0.000397930
378125.000,1.00004750175,0.000412585
381250.000,1.00004855944,0.000421772
384375.000,1.00004892703,0.000424964
387500.000,1.00004855127,0.000421701
390625.000,1.00004738739,0.000411592
393750.000,1.00004540032,0.000394333
396875.000,1.00004256578,0.000369714
400000.000,1.00003887125,0.000337625
403125.000,1.0000343168,0.000298067
406250.000,1.00002891562,0.000251154
409375.000,1.00002269444,0.000197119
412500.000,1.00001569357,0.000136312
415625.000,1.00000796672,0.000069198
418750.000,0.999999580418,-0.000003644
421875.000,0.999990613104,-0.000081534
425000.000,0.999981153821,-0.000163697
428125.000,0.999971300468,-0.000249285
431250.000,0.999961157597,-0.000337387
434375.000,0.999950833744,-0.000427063
437500.000,0.99994043825,-0.000517362
440625.000,0.999930077558,-0.000607360
443750.000,0.999919850982,-0.000696193
446875.000,0.999909845921,-0.000783104
450000.000,0.999900132516,-0.000867481
453125.000,0.999890757742,-0.000948918
456250.000,0.999881738947,-0.001027263
459375.000,0.999873056824,-0.001102684
462500.000,0.999864647841,-0.001175733
465625.000,0.999856396143,-0.001247417
468750.000,0.999848124939,-0.001319270
471875.000,0.999839587403,-0.001393438
475000.000,0.999830457132,-0.001472755
478125.000,0.999820318176,-0.001560837
481250.000,0.999808654703,-0.001662163
484375.000,0.999794840339,-0.001782177
487500.000,0.999778127234,-0.001927376
490625.000,0.999757634921,-0.002105411
493750.000,0.999732339023,-0.002325185
496875.000,0.999701059881,-0.002596949
500000.000,0.999662451182,-0.002932407
503125.000,0.999614988652,-0.003344810
506250.000,0.999556958904,-0.003849059
509375.000,0.999486448529,-0.004461797
512500.000,0.999401333502,-0.005201508
515625.000,0.999299269014,-0.006088605
518750.000,0.999177679808,-0.007145521
521875.000,0.999033751108,-0.008396789
525000.000,0.998864420252,-0.009869125
528125.000,0.998666369112,-0.011591502
531250.000,0.998436017386,-0.013595214
534375.000,0.998169516872,-0.015913944
537500.000,0.997862746806,-0.018583812
540625.000,0.997511310337,-0.021643427
543750.000,0.997110532258,-0.025133927
546875.000,0.996655458025,-0.029099011
550000.000,0.996140854188,-0.033584961
553125.000,0.995561210265,-0.038640660
556250.000,0.994910742143,-0.044317600
559375.000,0.994183397059,-0.050669878
562500.000,0.993372860202,-0.057754190
565625.000,0.992472562991,-0.065629810
568750.000,0.991475693047,-0.074358569
571875.000,0.990375205895,-0.084004816
575000.000,0.989163838403,-0.094635377
578125.000,0.987834123961,-0.106319511
581250.000,0.986378409401,-0.119128850
584375.000,0.984788873635,-0.133137336
587500.000,0.983057547987,-0.148421158
590625.000,0.981176338175,-0.165058674
593750.000,0.979137047908,-0.183130332
596875.000,0.976931404016,-0.202718591
600000.000,0.974551083064,-0.223907831
603125.000,0.971987739348,-0.246784265
606250.000,0.969233034196,-0.271435846
609375.000,0.966278666462,-0.297952175
612500.000,0.963116404104,-0.326424401
615625.000,0.959738116713,-0.356945131
618750.000,0.956135808884,-0.389608329
621875.000,0.952301654259,-0.424509225
625000.000,0.948228030118,-0.461744217
628125.000,0.943907552349,-0.501410781
631250.000,0.939333110643,-0.543607378
634375.000,0.934497903737,-0.588433370
637500.000,0.929395474544,-0.635988931
640625.000,0.924019744987,-0.686374969
643750.000,0.918365050361,-0.739693046
646875.000,0.912426173041,-0.796045309
650000.000,0.906198375354,-0.855534415
653125.000,0.899677431439,-0.918263475
656250.000,0.892859657911,-0.984335987
659375.000,0.885741943145,-1.053855788
662500.000,0.87832177503,-1.126927005
665625.000,0.870597266993,-1.203654011
668750.000,0.862567182151,-1.284141387
671875.000,0.854230955432,-1.368493895
675000.000,0.845588713505,-1.456816448
678125.000,0.836641292389,-1.549214093
681250.000,0.827390252617,-1.645791996
684375.000,0.817837891812,-1.746655434
687500.000,0.807987254597,-1.851909797
690625.000,0.797842139714,-1.961660585
693750.000,0.787407104298,-2.076013423
696875.000,0.776687465209,-2.195074075
700000.000,0.765689297392,-2.318948466
703125.000,0.754419429207,-2.447742707
706250.000,0.742885434715,-2.581563130
709375.000,0.731095622906,-2.720516324
712500.000,0.719059023875,-2.864709183
715625.000,0.706785371973,-3.014248949
718750.000,0.69428508597,-3.169243276
721875.000,0.68156924628,-3.329800280
725000.000,0.668649569319,-3.496028616
728125.000,0.655538379093,-3.668037541
731250.000,0.6422485761,-3.845936998
734375.000,0.628793603671,-4.029837695
737500.000,0.615187411879,-4.219851195
740625.000,0.601444419159,-4.416090012
743750.000,0.587579471795,-4.618667710
746875.000,0.573607801436,-4.827699012
750000.000,0.559544980836,-5.043299911
753125.000,0.545406877989,-5.265587792
756250.000,0.531209608871,-5.494681555
759375.000,0.516969488994,-5.730701755
762500.000,0.502702983978,-5.973770737
765625.000,0.48842665937,-6.224012787
768750.000,0.474157129936,-6.481554291
771875.000,0.459911008639,-6.746523897
775000.000,0.445704855557,-7.019052693
778125.000,0.431555126947,-7.299274391
781250.000,0.417478124705,-7.587325521
784375.000,0.403489946441,-7.883345638
787500.000,0.389606436395,-8.187477542
790625.000,0.375843137419,-8.499867504
793750.000,0.36221524424,-8.820665517
796875.000,0.348737558213,-9.150025552
800000.000,0.335424443763,-9.488105835
803125.000,0.322289786706,-9.835069139
806250.000,0.309346954648,-10.191083100
809375.000,0.296608759602,-10.556320546
812500.000,0.284087423015,-10.930959855
815625.000,0.271794543325,-11.315185332
818750.000,0.259741066198,-11.709187622
821875.000,0.247937257552,-12.113164137
825000.000,0.236392679472,-12.527319533
828125.000,0.225116169114,-12.951866208
831250.000,0.214115820649,-13.387024845
834375.000,0.203398970327,-13.833024999
837500.000,0.192972184679,-14.290105728
840625.000,0.182841251887,-14.758516276
843750.000,0.173011176333,-15.238516820
846875.000,0.163486176303,-15.730379271
850000.000,0.154269684835,-16.234388154
853125.000,0.145364353651,-16.750841568
856250.000,0.136772060128,-17.280052229
859375.000,0.128493917224,-17.822348618
862500.000,0.120530286278,-18.378076238
865625.000,0.112880792576,-18.947598998
868750.000,0.105544343567,-19.531300737
871875.000,0.0985191496078,-20.129586911
875000.000,0.0918027470883,-20.742886457
878125.000,0.0853920237911,-21.371653871
881250.000,0.0792832463269,-22.016371511
884375.000,0.0734720894738,-22.677552181
887500.000,0.0679536672476,-23.355742016
890625.000,0.0627225655193,-24.051523723
893750.000,0.0577728759929,-24.765520246
896875.000,0.0530982313528,-25.498398892
900000.000,0.0486918413851,-26.250876028
903125.000,0.0445465298791,-27.023722427
906250.000,0.0406547721102,-27.817769381
909375.000,0.0370087327107,-28.633915724
912500.000,0.0336003037337,-29.473135935
915625.000,0.030421142719,-30.336489529
918750.000,0.0274627105749,-31.225132001
921875.000,0.0247163090934,-32.140327646
925000.000,0.0221731179241,-33.083464665
928125.000,0.0198242308363,-34.056073079
931250.000,0.0176606911102,-35.059846106
934375.000,0.0156735259043,-36.096665880
937500.000,0.0138537794559,-37.168634607
940625.000,0.0121925449819,-38.278112670
943750.000,0.0106809951594,-39.427765635
946875.000,0.00931041107302,-40.620622873
950000.000,0.00807220953109,-41.860151472
953125.000,0.00695796866367,-43.150350630
956250.000,0.00595945172646,-44.495873876
959375.000,0.00506862904869,-45.902189835
962500.000,0.00427769807461,-47.375797435
965625.000,0.00357910146116,-48.924519799
968750.000,0.00296554320653,-50.557914882
971875.000,0.00243000279681,-52.287864531
975000.000,0.00196574736988,-54.129445935
978125.000,0.00156634190745,-56.102268647
981250.000,0.00122565747751,-58.232617618
984375.000,0.00093787756041,-60.557077098
987500.000,0.000697502501955,-63.129084605
990625.000,0.000499352147181,-66.031861567
993750.000,0.000338566717114,-69.407114751
996875.000,0.000210605999804,-73.530585213
1000000.000,0.000111246934492,-79.074238951
1003125.000,3.65796749007e-05,-88.735203172
1006250.000,1.6997776046e-05,-95.392157942
1009375.000,5.27862623346e-05,-85.549581765
1012500.000,7.37933993778e-05,-82.639649658
1015625.000,8.27426206442e-05,-81.645414563
1018750.000,8.20832372198e-05,-81.714910482
1021875.000,7.40013988079e-05,-82.615201419
1025000.000,6.04318434643e-05,-84.374683149
1028125.000,4.30703227995e-05,-87.316437466
1031250.000,2.33865896555e-05,-92.620662090
1034375.000,2.63783628079e-06,-111.575043255
1037500.000,1.81175270934e-05,-94.838021611
1040625.000,3.80058609977e-05,-88.402988487
1043750.000,5.63241572543e-05,-84.986105953
1046875.000,7.2525872034e-05,-82.790140813
1050000.000,8.6206827755e-05,-81.289166716
1053125.000,9.70912753186e-05,-80.256395886
1056250.000,0.000105018202747,-79.574708368
1059375.000,0.000109927970508,-79.177835798
1062500.000,0.000111849347681,-79.027330888
1065625.000,0.000110887016615,-79.102386019
1068750.000,0.000107209607062,-79.395325915
1071875.000,0.000101038313792,-79.910278205
1075000.000,9.26361447649e-05,-80.664390545
1078125.000,8.22978397141e-05,-81.692231294
1081250.000,7.03404919655e-05,-83.055891971
1084375.000,5.70948991881e-05,-84.868053791
1087500.000,4.28976617614e-05,-87.351327588
1090625.000,2.80840406931e-05,-91.030808127
1093750.000,1.2981580248e-05,-97.733448753
1096875.000,2.09550585236e-06,-113.574222438
1100000.000,1.68511919754e-05,-95.467387474
1103125.000,3.10117549907e-05,-90.169473117
1106250.000,4.43291640599e-05,-87.066209167
1109375.000,5.65837694517e-05,-84.946162489
1112500.000,6.75863185608e-05,-83.402824180
1115625.000,7.71793316307e-05,-82.249979734
1118750.000,8.52378732697e-05,-81.387347894
1121875.000,9.16697592227e-05,-80.755478187
1125000.000,9.641524064e-05,-80.317086209
1128125.000,9.94462102539e-05,-80.048235251
1131250.000,0.000100764976842,-79.933807812
1134375.000,0.000100402655519,-79.965096010
1137500.000,9.84172223331e-05,-80.138577928
1140625.000,9.48912819576e-05,-80.455473722
1143750.000,8.99295971493e-05,-80.921947041
1146875.000,8.36564281829e-05,-81.550013642
1150000.000,7.62127294932e-05,-82.359449684
1153125.000,6.77532493209e-05,-83.381397440
1156250.000,5.84435766895e-05,-84.665264271
1159375.000,4.8457177681e-05,-86.292837686
1162500.000,3.79724609529e-05,-88.410625116
1165625.000,2.71699095864e-05,-91.318236136
1168750.000,1.62293135706e-05,-95.793996971
1171875.000,5.32713428981e-06,-105.470127102
1175000.000,5.36597106168e-06,-105.407033476
1178125.000,1.56874403635e-05,-96.088958243
1181250.000,2.54848915451e-05,-91.874344206
1184375.000,3.4617983878e-05,-89.213964573
1187500.000,4.29600413924e-05,-87.338706177
1190625.000,5.03994276619e-05,-85.951487908
1193750.000,5.68406647406e-05,-84.906817034
1196875.000,6.22052923389e-05,-84.123453291
1200000.000,6.64324667048e-05,-83.552392429
1203125.000,6.94793016807e-05,-83.162891104
1206250.000,7.13209575121e-05,-82.935656698
1209375.000,7.19504856962e-05,-82.859325401
1212500.000,7.13784407686e-05,-82.928658865
1215625.000,6.96322722729e-05,-83.143788650
1218750.000,6.67555123136e-05,-83.510257335
1221875.000,6.28067758733e-05,-84.039870002
1225000.000,5.78585927929e-05,-84.752642665
1228125.000,5.19960915202e-05,-85.680586010
1231250.000,4.53155558964e-05,-86.875053761
1234375.000,3.79228769273e-05,-88.421974468
1237500.000,2.99319221023e-05,-90.477307874
1240625.000,2.14628449303e-05,-93.366254244
1243750.000,1.26403574703e-05,-97.964812880
1246875.000,3.59198821233e-06,-108.893301944
1250000.000,5.55365276509e-06,-105.108425549
1253125.000,1.46685801967e-05,-96.672238408
1256250.000,2.36270915019e-05,-92.531794736
1259375.000,3.23073570618e-05,-89.813971369
1262500.000,4.05929252672e-05,-87.830993016
1265625.000,4.83741262456e-05,-86.307737326
1268750.000,5.55493596707e-05,-85.106418858
1271875.000,6.2026254033e-05,-84.148488930
1275000.000,6.77226863781e-05,-83.385316458
1278125.000,7.25676536112e-05,-82.785138382
1281250.000,7.65019883465e-05,-82.326545541
1284375.000,7.94789143207e-05,-81.994961479
1287500.000,8.1464438329e-05,-81.780638649
1290625.000,8.24375777229e-05,-81.677495553
1293750.000,8.23904243175e-05,-81.682465210
1296875.000,8.13280475523e-05,-81.795193074
1300000.000,7.9268241479e-05,-82.018015526
1303125.000,7.62411218607e-05,-82.356214437
1306250.000,7.22885812869e-05,-82.818605970
1309375.000,6.74636116442e-05,-83.418608254
1312500.000,6.18295046067e-05,-84.176084663
1315625.000,5.54589419849e-05,-85.120568398
1318750.000,4.84329888113e-05,-86.297174594
1321875.000,4.08400028077e-05,-87.778284735
1325000.000,3.27744746661e-05,-89.689285216
1328125.000,2.43358139309e-05,-92.275082477
1331250.000,1.56270957221e-05,-96.122434552
1334375.000,6.75378359723e-06,-103.409057180
1337500.000,2.17755619051e-06,-113.240612589
1340625.000,1.10605339177e-05,-99.124478162
1343750.000,1.97901943909e-05,-94.070998798
1346875.000,2.82642395693e-05,-90.975253889
1350000.000,3.63842022664e-05,-88.781742853
1353125.000,4.40565582116e-05,-87.119788677
1356250.000,5.11937647508e-05,-85.815658632
1359375.000,5.77152154109e-05,-84.774193582
1362500.000,6.35481007991e-05,-83.937948485
1365625.000,6.86281674271e-05,-83.269951958
1368750.000,7.290036752e-05,-82.745405644
1371875.000,7.63193939975e-05,-82.347301735
1375000.000,7.88500964097e-05,-82.063955426
1378125.000,8.04677749371e-05,-81.887560149
1381250.000,8.11583509222e-05,-81.813335722
1384375.000,8.09184139678e-05,-81.839052763
1387500.000,7.97551468588e-05,-81.964825619
1390625.000,7.76861310134e-05,-82.193130142
1393750.000,7.47390364135e-05,-82.529050113
1396875.000,7.09512012404e-05,-82.980804946
1400000.000,6.63691075115e-05,-83.560680449
1403125.000,6.10477601281e-05,-84.286605318
1406250.000,5.50499777372e-05,-85.184857047
1409375.000,4.84456045291e-05,-86.294912407
1412500.000,4.13106529814e-05,-87.678758805
1415625.000,3.37263880799e-05,-89.440603340
1418750.000,2.5778364047e-05,-91.774892948
1421875.000,1.75554249837e-05,-95.111773052
1425000.000,9.14868106045e-06,-100.772830249
1428125.000,6.50471963239e-07,-123.735428355
1431250.000,7.84667071401e-06,-102.106291444
1434375.000,1.62510506115e-05,-95.782371143
1437500.000,2.44728120231e-05,-92.226322512
1440625.000,3.24249127811e-05,-89.782423669
1443750.000,4.00240542806e-05,-87.953578423
1446875.000,4.71915589361e-05,-86.522713517
1450000.000,5.3854186089e-05,-85.375610666
1453125.000,5.99448782304e-05,-84.444958353
1456250.000,6.54034301722e-05,-83.687989478
1459375.000,7.01770748845e-05,-83.076094759
1462500.000,7.42209806339e-05,-82.589466238
1465625.000,7.74986550902e-05,-82.214116683
1468750.000,7.99822532576e-05,-81.940127302
1471875.000,8.16527870031e-05,-81.760579743
1475000.000,8.25002352711e-05,-81.670896259
1478125.000,8.25235549439e-05,-81.668441436
1481250.000,8.17305936186e-05,-81.752306935
1484375.000,8.01379064198e-05,-81.923240152
1487500.000,7.7770480115e-05,-82.183704399
1490625.000,7.46613687436e-05,-82.538081051
1493750.000,7.08512457771e-05,-82.993050183
1496875.000,6.6387878831e-05,-83.558224147
1500000.000,6.1325533554e-05,-84.247173292
1503125.000,5.57243141093e-05,-85.079105368
1506250.000,4.96494481699e-05,-86.081711482
1509375.000,4.31705249086e-05,-87.296253415
1512500.000,3.63606948299e-05,-88.787356526
1515625.000,2.92958405628e-05,-90.663880732
1518750.000,2.20537279897e-05,-93.130359726
1521875.000,1.4713147114e-05,-96.645888452
1525000.000,7.35305207188e-06,-102.670647170
1528125.000,5.17096175129e-08,-145.728573492
1531250.000,7.11413487177e-06,-102.957558112
1534375.000,1.40700650802e-05,-97.034077875
1537500.000,2.07447667278e-05,-93.661828888
1540625.000,2.70707580072e-05,-91.349991668
1543750.000,3.29850700645e-05,-89.633651782
1546875.000,3.8429870916e-05,-88.306621486
1550000.000,4.3353026729e-05,-87.259611530
1553125.000,4.77085952558e-05,-86.428067415
1556250.000,5.14572469643e-05,-85.771069057
1559375.000,5.4566610236e-05,-85.261460489
1562500.000,5.70115378891e-05,-84.880744874
1565625.000,5.87742931494e-05,-84.616251705
1568750.000,5.98446540713e-05,-84.459492782
1571875.000,6.02199363313e-05,-84.405194160
1575000.000,5.99049351556e-05,-84.450747952
1578125.000,5.89117880195e-05,-84.595955918
1581250.000,5.72597605808e-05,-84.843009444
1584375.000,5.49749590804e-05,-85.196701705
1587500.000,5.20899732605e-05,-85.664917310
1590625.000,4.86434543936e-05,-86.259511828
1593750.000,4.46796338344e-05,-86.997807895
1596875.000,4.02477879235e-05,-87.905159682
1600000.000,3.54016556288e-05,-89.019528537
1603125.000,3.01988157651e-05,-90.400201748
1606250.000,2.47000308791e-05,-92.146050076
1609375.000,1.89685652724e-05,-94.439310333
1612500.000,1.30694846857e-05,-97.674830716
1615625.000,7.0689453831e-06,-103.012907476
1618750.000,1.03348029943e-06,-119.713955953
1621875.000,4.97071012132e-06,-106.071631261
1625000.000,1.08784548953e-05,-99.268655692
1628125.000,1.66262900692e-05,-95.584092938
1631250.000,2.21531099013e-05,-93.091305959
1634375.000,2.74007851161e-05,-91.244739863
1637500.000,3.23147420784e-05,-89.811986121
1640625.000,3.68444972536e-05,-88.672547302
1643750.000,4.0944141864e-05,-87.756164534
1646875.000,4.45727722564e-05,-87.018607072
1650000.000,4.76948621159e-05,-86.430568048
1653125.000,5.02805733728e-05,-85.971995570
1656250.000,5.23060032518e-05,-85.628969271
1659375.000,5.37533657692e-05,-85.391886744
1662500.000,5.46111065567e-05,-85.254380470
1665625.000,5.48739507e-05,-85.212675425
1668750.000,5.45428839869e-05,-85.265238044
1671875.000,5.36250686284e-05,-85.412642780
1675000.000,5.21336952383e-05,-85.657629823
1678125.000,5.0087773472e-05,-86.005365467
1681250.000,4.75118643826e-05,-86.463958548
1684375.000,4.44357580874e-05,-87.045348125
1687500.000,4.08941009072e-05,-87.766786714
1690625.000,3.69259765974e-05,-88.653360198
1693750.000,3.25744467226e-05,-89.742459041
1696875.000,2.78860555743e-05,-91.092258229
1700000.000,2.29103053688e-05,-92.799382442
1703125.000,1.76991076478e-05,-95.040972586
1706250.000,1.23062170234e-05,-98.197508606
1709375.000,6.78665347843e-06,-103.366886500
1712500.000,1.19611946305e-06,-118.444508856
1715625.000,4.40958196448e-06,-107.112051608
1718750.000,9.97512185935e-06,-100.021635803
1721875.000,1.54462069899e-05,-96.223562992
1725000.000,2.07701226139e-05,-93.651218793
1728125.000,2.58962509451e-05,-91.735262102
1731250.000,3.07765602244e-05,-90.235598424
1734375.000,3.53660596527e-05,-89.028266497
1737500.000,3.96232158941e-05,-88.041005584
1740625.000,4.35103273237e-05,-87.228152991
1743750.000,4.69938527016e-05,-86.559178974
1746875.000,5.00446914881e-05,-86.012839674
1750000.000,5.26384135644e-05,-85.573944162
1753125.000,5.47554367101e-05,-85.231455058
1756250.000,5.63811507501e-05,-84.977321287
1759375.000,5.75059878838e-05,-84.805738630
1762500.000,5.81254392793e-05,-84.712675039
1765625.000,5.82400185988e-05,-84.695569900
1768750.000,5.78551736613e-05,-84.753155969
1771875.000,5.69811480005e-05,-84.885376105
1775000.000,5.56327945709e-05,-85.093382477
1778125.000,5.38293443365e-05,-85.379618201
1781250.000,5.15941329262e-05,-85.747993635
1784375.000,4.89542889175e-05,-86.204185067
1787500.000,4.59403876897e-05,-86.756106883
1790625.000,4.25860750757e-05,-87.414647692
1793750.000,3.89276653184e-05,-88.194832845
1796875.000,3.50037180206e-05,-89.117716467
1800000.000,3.08545989518e-05,-90.213601883
1803125.000,2.65220296556e-05,-91.527864873
1806250.000,2.20486308545e-05,-93.132367472
1809375.000,1.74774646295e-05,-95.150431362
1812500.000,1.28515802941e-05,-97.820869321
1815625.000,8.21356875454e-06,-101.709362062
1818750.000,3.60512999647e-06,-108.861581411
1821875.000,9.33341898291e-07,-120.599184760
1825000.000,5.36315204236e-06,-105.411597817
1828125.000,9.64767248234e-06,-100.311548966
1831250.000,1.37526808799e-05,-97.232252687
1834375.000,1.76466669748e-05,-95.066746203
1837500.000,2.1301104092e-05,-93.431957707
1840625.000,2.46906833627e-05,-92.149337799
1843750.000,2.77935087775e-05,-91.121132449
1846875.000,3.05912516406e-05,-90.288055070
1850000.000,3.30692634649e-05,-89.611509556
1853125.000,3.52166468123e-05,-89.065039964
1856250.000,3.70262840346e-05,-88.629797433
1859375.000,3.84948243655e-05,-88.291953150
1862500.000,3.9622630216e-05,-88.041133973
1865625.000,4.04136839893e-05,-87.869431176
1868750.000,4.08754571339e-05,-87.770747547
1871875.000,4.10187435251e-05,-87.740352939
1875000.000,4.08574596395e-05,-87.774572793
1878125.000,4.04084143016e-05,-87.870563834
1881250.000,3.96910510688e-05,-88.026148006
1884375.000,3.87271665744e-05,-88.239685529
1887500.000,3.75406083681e-05,-88.509973873
1890625.000,3.61569559352e-05,-88.836162801
1893750.000,3.46031887366e-05,-89.217677569
1896875.000,3.29073451619e-05,-89.654143070
1900000.000,3.10981763481e-05,-90.145301560
1903125.000,2.9204798792e-05,-90.690915630
1906250.000,2.72563496533e-05,-91.290646163
1909375.000,2.52816485325e-05,-91.943892211
1912500.000,2.3308869397e-05,-92.649575831
1915625.000,2.13652261417e-05,-93.405850120
1918750.000,1.94766750759e-05,-94.209703618
1921875.000,1.76676373775e-05,-95.056430461
1925000.000,1.59607442991e-05,-95.938937200
1928125.000,1.43766076025e-05,-96.846871616
1931250.000,1.29336173868e-05,-97.765599817
1934375.000,1.16477691329e-05,-98.675144919
1937500.000,1.05325214353e-05,-99.549352967
1940625.000,9.59868552887e-06,-100.355764728
1943750.000,8.85434734229e-06,-101.056868907
1946875.000,8.30482244228e-06,-101.613392967
1950000.000,7.95264385466e-06,-101.989769325
1953125.000,7.79758238418e-06,-102.160800561
1956250.000,7.83669869652e-06,-102.117337011
1959375.000,8.06442608246e-06,-101.868530688
1962500.000,8.47268249614e-06,-101.439581359
1965625.000,9.05101015355e-06,-100.866058958
1968750.000,9.78674069325e-06,-100.187238369
1971875.000,1.06651836443e-05,-99.440633240
1975000.000,1.16698357185e-05,-98.658705153
1978125.000,1.27826082468e-05,-97.867610417
1981250.000,1.39840699117e-05,-97.087328270
1984375.000,1.5253701802e-05,-96.332494960
1987500.000,1.65701617153e-05,-95.613465062
1990625.000,1.79115545751e-05,-94.937334387
1993750.000,1.92557058052e-05,-94.308811159
1996875.000,2.05804345119e-05,-93.730909206
2000000.000,2.18638233767e-05,-93.205477794
2003125.000,2.30844822301e-05,-92.733597239
2006250.000,2.42218024033e-05,-92.315870862
2009375.000,2.52561990835e-05,-91.952640155
2012500.000,2.61693390839e-05,-91.644144910
2015625.000,2.69443516226e-05,-91.390645252
2018750.000,2.75660199426e-05,-91.192518680
2021875.000,2.80209518352e-05,-91.050342328
2025000.000,2.82977274001e-05,-90.964968828
2028125.000,2.83870226447e-05,-90.937603116
2031250.000,2.82817078239e-05,-90.969887374
2034375.000,2.79769197025e-05,-91.064002073
2037500.000,2.74701072435e-05,-91.222792902
2040625.000,2.67610505152e-05,-91.449936843
2043750.000,2.58518529151e-05,-91.750166473
2046875.000,2.47469071087e-05,-92.129581437
2050000.000,2.34528353694e-05,-92.596092900
2053125.000,2.19784052738e-05,-93.160076453
2056250.000,2.0334421985e-05,-93.835363362
2059375.000,1.85335985898e-05,-94.640804948
2062500.000,1.65904061796e-05,-95.602859622
2065625.000,1.45209055891e-05,-96.760125965
2068750.000,1.23425628583e-05,-98.171893047
2071875.000,1.00740506623e-05,-99.935917388
2075000.000,7.73503807138e-06,-102.230750888
